Device_ID,Device_Type,Purchase_Date,Age,Manufacturer,Model,Country,Maintenance_Cost,Downtime,Maintenance_Frequency,Failure_Event_Count,Maintenance_Class,Maintenance_Report,Operational_Hours_Est,Expected_Lifespan_Est,MTBF,Cost_Per_Hour,Lifespan_Usage_Ratio,Risk_Class,Risk_Class_Label
MD03033,CT Scanner,13-08-2019,6,UltraMed,Model-100,Italy,10535.1279,16.63358114,2,2,2,Component recalibration after detecting data lag; functionality restored. component issue performance warning,53241,12,25683.04024,0.23154168,0.480020798,Medium Risk,1
MD03034,PET Scanner,18-02-2024,1,ImagingTech,Model-150,USA,3789.365356,4.272185121,1,3,2,System performance degraded due to data lag; mitigation via replacement. reviewed logs component review,10771,12,2457.082618,0.317593851,0.020558986,Medium Risk,1
MD03035,Defibrillator,24-04-2020,5,ScanPro,Model-600,Italy,11264.78894,14.11228093,5,1,3,Routine check completed; abnormal sound observed during diagnostics. data loss system crash,44495,12,44235.67907,0.164550146,0.444384419,Medium Risk,1
MD03036,Infusion Pump,09-02-2014,11,UltraMed,Model-300,Japan,15257.01366,12.57075265,3,2,2,System performance degraded due to battery wear; mitigation via firmware update. driver update average severity report,94803,12,48028.10492,0.016945317,1.006635057,Medium Risk,1
MD03037,PET Scanner,08-12-2016,9,ScanPro,Model-300,Japan,4161.442901,2.832351601,5,4,2,sensor misalignment caused operational delay; recalibration initiated. driver update driver update applied,79560,12,20485.35459,0.049290053,0.708611052,Medium Risk,1
MD03038,X-Ray Machine,28-02-2016,9,RescueTech,Model-200,Japan,22026.74196,26.2557975,2,3,3,System performance degraded due to data lag; mitigation via component upgrade. critical failure emergency shutdown,79647,12,26880.25175,0.111011071,0.831310438,Medium Risk,1
MD03039,PET Scanner,23-06-2020,5,ScanPro,Model-550,Canada,7080.644509,5.482993406,4,5,1,Component component upgrade after detecting overheating; functionality restored. minor issue minor issue,42954,12,7810.771591,0.309660455,0.42751977,Medium Risk,1
MD03040,CT Scanner,28-03-2017,8,CardioSync,Model-200,Italy,24028.93546,17.47191009,2,4,3,Component replacement after detecting voltage spike; functionality restored. reboot failed urgent inspection needed,69443,12,16576.78085,0.310133648,0.566203231,High Risk,2
MD03041,Defibrillator,29-03-2023,2,UltraMed,Model-450,UK,11503.54951,5.066416323,1,3,2,Routine check completed; circuit failure observed during diagnostics. moderate delay driver update applied,14293,12,5524.573349,0.706539908,-0.026931652,High Risk,2
MD03042,X-Ray Machine,31-10-2015,10,MedEquip,Model-500,France,5751.964338,2.6480901,3,1,1,voltage spike caused operational delay; replacement initiated. quick fix log file cleared,88730,12,88432.85756,0.050514323,0.856302716,Medium Risk,1
MD03043,CT Scanner,03-06-2023,2,RescueTech,Model-300,Japan,11298.76512,4.146212275,2,2,2,Component inspection after detecting circuit failure; functionality restored. moderate delay device required inspection,17429,12,9384.089177,0.685747176,0.161010677,High Risk,2
MD03044,PET Scanner,23-03-2022,3,MedEquip,Model-600,Japan,444.3461802,16.61161141,4,1,3,Routine check completed; abnormal sound observed during diagnostics. sensor replaced hardware fault,25588,12,27018.612,-0.108594782,0.178628629,Medium Risk,1
MD03045,Defibrillator,12-09-2020,5,MedEquip,Model-500,USA,2623.452199,11.55809071,1,2,1,System performance degraded due to sensor misalignment; mitigation via software patch. software reset temporary glitch,42501,12,21599.48538,0.115884086,0.357411797,Medium Risk,1
MD03046,Infusion Pump,24-05-2022,3,ImagingTech,Model-200,Canada,11295.53694,11.66925778,2,3,3,Routine check completed; overheating observed during diagnostics. reboot failed critical malfunction,25686,12,9927.916766,0.315676984,0.133083545,High Risk,2
MD03047,MRI Scanner,25-11-2022,3,ImagingTech,Model-100,USA,2306.614955,1.848725405,4,4,1,Component firmware update after detecting data lag; functionality restored. software reset quick fix,26981,12,6974.871695,0.204161556,0.276650921,Medium Risk,1
MD03048,PET Scanner,05-04-2014,11,MedEquip,Model-250,Italy,3348.459982,2.28437686,4,4,1,sensor misalignment caused operational delay; firmware update initiated. minor issue temporary glitch,96702,12,23401.9124,-0.019637416,0.811320198,Medium Risk,1
MD03049,CT Scanner,04-09-2022,3,RescueTech,Model-450,Italy,12352.81834,7.173123776,2,3,3,data lag caused operational delay; replacement initiated. critical failure urgent inspection needed,25907,12,8453.434485,0.536601904,0.2225816,High Risk,2
MD03050,CT Scanner,24-09-2014,11,UltraMed,Model-550,Japan,11661.73495,2.87947297,3,1,2,System performance degraded due to voltage spike; mitigation via software patch. component issue performance warning,94749,12,97305.84474,-0.008156661,0.869053386,Medium Risk,1
MD03051,MRI Scanner,08-10-2021,4,RescueTech,Model-450,UK,2605.45595,19.15937018,2,2,2,System performance degraded due to voltage spike; mitigation via firmware update. component issue device required inspection,34650,12,19270.23033,0.158568965,0.183199499,Medium Risk,1
MD03052,Infusion Pump,18-01-2019,6,ScanPro,Model-550,France,2560.791128,1.349245433,2,5,1,Component replacement after detecting overheating; functionality restored. minor issue system check passed,51484,12,8498.905319,-0.124043393,0.561016869,Medium Risk,1
MD03053,MRI Scanner,02-04-2020,5,UltraMed,Model-650,Canada,16476.18325,20.05955402,3,0,3,System performance degraded due to overheating; mitigation via software patch. sensor replaced critical malfunction,43574,12,26589.6138,0.219135457,0.399500217,Low Risk,0
MD03054,MRI Scanner,02-04-2019,6,ImagingTech,Model-550,Japan,1535.347917,9.679606846,5,2,1,Component software patch after detecting software crash; functionality restored. quick fix minor issue,53496,12,24412.20564,0.130701719,0.738340824,Medium Risk,1
MD03055,Defibrillator,28-04-2023,2,UltraMed,Model-500,UK,6542.993467,7.915833259,1,2,2,Component firmware update after detecting overheating; functionality restored. driver update performance warning,16843,12,7888.319194,0.473081908,0.08044157,Medium Risk,1
MD03056,X-Ray Machine,15-09-2023,2,MedEquip,Model-600,France,4734.155109,1.476965725,5,2,1,System performance degraded due to voltage spike; mitigation via system reset. minor issue low priority fault,19910,12,9304.880631,0.231245522,0.345475465,Medium Risk,1
MD03057,X-Ray Machine,16-03-2023,2,RescueTech,Model-450,France,15505.92658,3.302600363,4,1,3,Component component upgrade after detecting circuit failure; functionality restored. data loss system crash,16795,12,17654.74479,0.840672587,0.172157783,High Risk,2
MD03058,PET Scanner,05-01-2018,7,ImagingTech,Model-150,France,8838.426117,13.9870366,2,0,2,Component recalibration after detecting battery wear; functionality restored. reviewed logs device required inspection,59005,12,25333.79766,0.125499126,0.535893445,Low Risk,0
MD03059,Infusion Pump,14-11-2013,12,RescueTech,Model-100,Japan,2378.438095,21.46488901,3,2,3,Routine check completed; sensor misalignment observed during diagnostics. data loss hardware fault,104874,12,52049.0081,0.047670818,0.901380438,Medium Risk,1
MD03060,PET Scanner,11-05-2013,12,ScanPro,Model-250,Japan,14178.68303,11.30118607,5,2,3,System performance degraded due to sensor misalignment; mitigation via component upgrade. critical failure high priority failure,104343,12,53642.42987,0.228897274,0.866697393,Medium Risk,1
MD03061,X-Ray Machine,17-03-2019,6,CardioSync,Model-150,USA,9379.377078,3.784435575,3,0,2,circuit failure caused operational delay; component upgrade initiated. reviewed logs device required inspection,57357,12,26372.23724,0.145448189,0.435683022,Low Risk,0
MD03062,PET Scanner,04-04-2021,4,CardioSync,Model-250,USA,2359.056239,7.030322699,4,4,1,Component software patch after detecting overheating; functionality restored. software reset routine reset,34458,12,8758.126185,-0.098224085,0.259422712,Medium Risk,1
MD03063,MRI Scanner,12-01-2020,5,ScanPro,Model-150,France,12027.24324,6.381866315,4,3,2,Component system reset after detecting circuit failure; functionality restored. reviewed logs component review,41738,12,15786.57509,0.263637043,0.374600193,High Risk,2
MD03064,X-Ray Machine,03-08-2015,10,ScanPro,Model-600,USA,9150.163168,26.40500839,2,0,3,Routine check completed; voltage spike observed during diagnostics. sensor replaced critical malfunction,87657,12,27183.8359,0.028483277,0.760040756,Low Risk,0
MD03065,Infusion Pump,11-12-2014,11,UltraMed,Model-450,USA,8776.67658,11.55617986,5,4,3,Component system reset after detecting abnormal sound; functionality restored. critical failure emergency shutdown,96133,12,23642.63626,0.219780588,1.005970565,Medium Risk,1
MD03066,Defibrillator,24-03-2016,9,ImagingTech,Model-600,UK,13719.93609,24.94320568,4,2,3,battery wear caused operational delay; recalibration initiated. data loss system crash,77222,12,40132.72972,0.133375916,0.641455396,Medium Risk,1
MD03067,Infusion Pump,17-10-2016,9,CardioSync,Model-400,Japan,23917.22185,24.39003423,2,2,3,Component firmware update after detecting abnormal sound; functionality restored. data loss urgent inspection needed,79339,12,39124.13114,0.412223832,0.675362785,Medium Risk,1
MD03068,MRI Scanner,07-11-2018,7,CardioSync,Model-600,Canada,12969.22639,4.381614114,5,1,3,Component component upgrade after detecting voltage spike; functionality restored. sensor replaced hardware fault,62106,12,61431.24633,0.204139037,0.557428257,Medium Risk,1
MD03069,CT Scanner,31-07-2022,3,ImagingTech,Model-100,Canada,10556.84613,3.341017462,5,1,2,sensor misalignment caused operational delay; system reset initiated. moderate delay device required inspection,26393,12,24280.81949,0.345492531,0.167216903,Medium Risk,1
MD03070,Defibrillator,30-12-2016,9,MedEquip,Model-100,Canada,6675.581262,10.86479267,3,2,2,Routine check completed; abnormal sound observed during diagnostics. reviewed logs non-critical warning,78470,12,38758.27607,0.195006538,0.843701507,Medium Risk,1
MD03071,MRI Scanner,25-11-2019,6,ScanPro,Model-500,Canada,10605.99459,21.45592175,5,2,3,System performance degraded due to abnormal sound; mitigation via replacement. critical failure hardware fault,52049,12,26460.09928,0.122708659,0.406942111,Medium Risk,1
MD03072,Defibrillator,08-11-2013,12,RescueTech,Model-250,Canada,2014.210803,3.312514441,1,2,1,Routine check completed; abnormal sound observed during diagnostics. software reset stable condition,104255,12,51254.49914,0.014379498,0.966911015,Medium Risk,1
MD03073,PET Scanner,26-05-2014,11,UltraMed,Model-250,Canada,10418.00453,9.668311764,4,5,2,System performance degraded due to data lag; mitigation via firmware update. component issue performance warning,94582,12,18888.55945,0.071168219,0.876169562,High Risk,2
MD03074,X-Ray Machine,18-08-2013,12,UltraMed,Model-200,UK,7770.114342,4.136459848,4,0,1,Routine check completed; data lag observed during diagnostics. log cleaned low priority fault,107181,12,24407.33799,-0.014562765,0.960366438,Low Risk,0
MD03075,MRI Scanner,31-01-2014,11,UltraMed,Model-100,USA,9118.690917,3.158236283,2,2,1,Component replacement after detecting abnormal sound; functionality restored. log cleaned routine reset,99743,12,48997.53674,0.123451385,1.128853706,Medium Risk,1
MD03076,PET Scanner,29-11-2018,7,MedEquip,Model-550,Italy,6967.733891,1.565789088,1,4,1,Component recalibration after detecting overheating; functionality restored. software reset temporary glitch,59895,12,16952.19416,0.043365826,0.70667953,Medium Risk,1
MD03077,X-Ray Machine,01-04-2018,7,MedEquip,Model-500,Canada,3007.093343,7.860887117,1,1,1,circuit failure caused operational delay; replacement initiated. log cleaned routine reset,60484,12,60147.27688,-0.033435927,0.631160989,Medium Risk,1
MD03078,MRI Scanner,22-02-2024,1,UltraMed,Model-500,Canada,2033.045166,15.47419018,2,4,2,battery wear caused operational delay; inspection initiated. component issue driver update applied,7259,12,348.7812242,0.219696453,0.109377507,Medium Risk,1
MD03079,PET Scanner,23-05-2014,11,ScanPro,Model-400,UK,11550.38498,15.4482199,3,2,3,Routine check completed; overheating observed during diagnostics. data loss system crash,97596,12,48809.18966,0.050694157,1.098109633,Medium Risk,1
MD03080,PET Scanner,18-01-2023,2,CardioSync,Model-500,France,3799.101892,8.354646083,2,4,2,Routine check completed; data lag observed during diagnostics. moderate delay device required inspection,16111,12,4667.413597,0.168862748,0.145723307,Medium Risk,1
MD03081,Defibrillator,26-11-2015,10,ImagingTech,Model-250,UK,6548.139722,1.305498832,2,2,1,Component component upgrade after detecting circuit failure; functionality restored. log cleaned low priority fault,88569,12,44321.11603,0.048659106,0.800204126,Medium Risk,1
MD03082,Infusion Pump,09-03-2018,7,MedEquip,Model-400,Japan,3465.80298,10.89237676,3,0,2,Component inspection after detecting battery wear; functionality restored. moderate delay average severity report,61914,12,27095.55923,0.112490225,0.572596613,Low Risk,0
MD03083,Defibrillator,16-06-2019,6,UltraMed,Model-550,UK,3049.601595,9.170898838,5,3,1,Routine check completed; voltage spike observed during diagnostics. software reset stable condition,52347,12,17681.27196,0.005706913,0.483394793,Medium Risk,1
MD03084,Infusion Pump,19-01-2018,7,RescueTech,Model-300,UK,8597.843279,8.281442387,2,2,1,Routine check completed; circuit failure observed during diagnostics. minor issue system check passed,63207,12,32250.12594,-0.003180455,0.609851961,Medium Risk,1
MD03085,PET Scanner,21-01-2017,8,UltraMed,Model-100,Japan,5708.942627,10.36795047,5,0,1,Component system reset after detecting sensor misalignment; functionality restored. software reset stable condition,69595,12,28001.60445,0.133561866,0.669458803,Low Risk,0
MD03086,CT Scanner,02-10-2013,12,RescueTech,Model-150,UK,6101.511453,5.206027128,5,2,1,overheating caused operational delay; component upgrade initiated. log cleaned minor issue,105123,12,54786.83475,-0.002924646,0.781431224,Medium Risk,1
MD03087,X-Ray Machine,06-12-2020,5,UltraMed,Model-300,Italy,3574.149962,8.348669913,4,1,1,Routine check completed; overheating observed during diagnostics. minor issue stable condition,42111,12,46199.71895,0.116252661,0.438644503,Medium Risk,1
MD03088,Defibrillator,04-04-2015,10,RescueTech,Model-450,Canada,7065.572691,2.750299121,5,1,1,Routine check completed; overheating observed during diagnostics. minor issue system check passed,84212,12,86767.85393,0.183143453,0.876791167,Medium Risk,1
MD03089,MRI Scanner,01-08-2022,3,RescueTech,Model-450,Canada,2756.893325,9.477440624,1,3,1,Routine check completed; battery wear observed during diagnostics. log cleaned stable condition,27751,12,10005.18208,0.111994017,0.292165613,Medium Risk,1
MD03090,MRI Scanner,28-02-2014,11,MedEquip,Model-100,UK,12338.98321,8.916775543,5,2,3,Routine check completed; battery wear observed during diagnostics. critical failure sensor replacement,95502,12,48400.82381,0.033092464,0.846663819,Medium Risk,1
MD03091,X-Ray Machine,24-03-2024,1,MedEquip,Model-350,UK,20708.69647,23.2157132,3,1,3,Routine check completed; data lag observed during diagnostics. critical failure emergency shutdown,10365,12,6536.328589,2.318911089,-0.059560618,High Risk,2
MD03092,CT Scanner,13-11-2020,5,CardioSync,Model-550,UK,5176.169911,6.162714152,1,0,1,System performance degraded due to circuit failure; mitigation via replacement. log cleaned low priority fault,43311,12,26883.07629,0.021956893,0.527296593,Low Risk,0
